cluster_id,cluster_size,term,count_in_cluster,count_in_background,pvalue,pvalue_adjusted,odds_ratio
18,37,GO:GO:0042151||C:nematocyst,37,322,9.392908621502995e-32,3.500993213469298e-31,17.815713006051865
18,37,KW:Target cell membrane,37,405,3.991505680310028e-28,1.2588594837900859e-27,13.787102712653637
18,37,KW:Target membrane,37,405,3.991505680310028e-28,1.2588594837900859e-27,13.787102712653637
18,37,KW:Membrane,37,412,7.378096366878044e-28,2.16072822172857e-27,13.528883354088833
18,37,GO:GO:0044218||C:other organism cell membrane,37,429,3.126689427057296e-27,8.546284433956609e-27,12.940173329605814
18,37,KW:Cytolysis,36,658,6.669808144158868e-20,1.7091383369407099e-19,7.908384124394106
18,37,LINEAGE:Aplanulata > Hydridae > Hydra,7,11,4.3675940644995093e-13,1.053360921438117e-12,232.0924369747899
18,37,LINEAGE:Actiniaria > Actiniidae > Actinia,8,34,1.552613241740977e-10,3.536507939521114e-10,40.84837278106509
18,37,LINEAGE:Actiniaria > Actiniidae > Cribrinopsis,2,2,5.687203295857342e-05,0.0001227238605948163,inf
18,37,LINEAGE:Nynantheae > Aliciidae > Actineria,2,3,0.00016975983549154537,0.00034800766275766803,263.673031026253
18,37,LINEAGE:Actiniaria > Actiniidae > Oulactis,2,5,0.0005602058863165191,0.0010440200608626037,87.88941925218775
18,37,LINEAGE:Nynantheae > Aliciidae > Phyllodiscus,2,5,0.0005602058863165191,0.0010440200608626037,87.88941925218775
18,37,GO:GO:0006811||P:monoatomic ion transport,4,58,0.0009885458805019192,0.0017621904826338557,9.784334573808257
18,37,KW:Cleavage on pair of basic residues,15,884,0.0034571828342872574,0.005906020675240732,2.2933570457160792
18,37,LINEAGE:Actiniaria > Stichodactylidae > Stichodactyla,2,15,0.0055948601251765906,0.008736599770855513,20.280337800624196
18,37,KW:Lipid-binding,3,47,0.005423858348167778,0.008736599770855513,8.996089931573803
18,37,GO:GO:0008289||F:lipid binding,3,48,0.005753370580807289,0.008736599770855513,8.796097172441259
18,37,LINEAGE:Actiniaria > Stichodactylidae > Heteractis,2,16,0.006362297785286876,0.00931622175702721,18.831571769519265
18,37,LINEAGE:Actiniaria > Actiniidae > Anthopleura,2,26,0.016395347075909006,0.023179628624561008,10.984089101034208
18,37,LINEAGE:Actiniaria > Stichodactylidae > Radianthus,2,29,0.0201795672168179,0.027578741862984462,9.763369574825422
18,37,LINEAGE:Conoidea > Terebridae > Terebra,2,30,0.021514308643985115,0.028454408206560956,9.414592567337197
19,37,GO:GO:0050804||P:modulation of chemical synaptic transmission,37,37,2.1213592386283614e-76,1.0871966097970352e-75,inf
19,37,GO:GO:0048812||P:neuron projection morphogenesis,37,37,2.1213592386283614e-76,1.0871966097970352e-75,inf
19,37,GO:GO:0005163||F:nerve growth factor receptor binding,37,37,2.1213592386283614e-76,1.0871966097970352e-75,inf
19,37,GO:GO:0038180||P:nerve growth factor signaling pathway,37,37,2.1213592386283614e-76,1.0871966097970352e-75,inf
19,37,GO:GO:0007169||P:cell surface receptor protein tyrosine kinase signaling pathway,37,37,2.1213592386283614e-76,1.0871966097970352e-75,inf
19,37,GO:GO:0021675||P:nerve development,37,37,2.1213592386283614e-76,1.0871966097970352e-75,inf
19,37,GO:GO:0043524||P:negative regulation of neuron apoptotic process,37,37,2.1213592386283614e-76,1.0871966097970352e-75,inf
19,37,GO:GO:0008021||C:synaptic vesicle,37,37,2.1213592386283614e-76,1.0871966097970352e-75,inf
19,37,GO:GO:0030425||C:dendrite,37,38,7.991761471936704e-75,3.276622203494049e-74,4147.384146341464
19,37,GO:GO:0030424||C:axon,37,38,7.991761471936704e-75,3.276622203494049e-74,4147.384146341464
19,37,GO:GO:0008191||F:metalloendopeptidase inhibitor activity,34,38,2.1747365514129305e-65,8.10583623708456e-65,949.855623100304
19,37,KW:Lipid-binding,36,47,3.795483570258858e-64,1.2967902198384432e-63,366.4391324411629
19,37,GO:GO:0008289||F:lipid binding,36,48,1.50511839581243e-63,4.746911863716125e-63,335.8994923857868
19,37,KW:Growth factor,37,62,2.519082490845175e-59,7.377313008903726e-59,165.8592682926829
19,37,GO:GO:0008083||F:growth factor activity,37,64,1.4220493703712234e-58,3.886934945681344e-58,153.57061126166818
19,37,KW:Metalloprotease inhibitor,37,132,7.3369890591137e-44,1.7695091260215394e-43,43.61946940522037
19,37,KW:Metalloenzyme inhibitor,37,132,7.3369890591137e-44,1.7695091260215394e-43,43.61946940522037
19,37,NAME:Venom nerve growth factor,14,14,2.727790335715451e-29,6.213300209129637e-29,inf
19,37,GO:GO:0005615||C:extracellular space,37,433,3.652081119346627e-24,7.88080662595851e-24,10.435685616325861
19,37,KW:Protease inhibitor,37,448,1.1942089611166094e-23,2.4481283702890494e-23,10.05344885565644
19,37,NAME:Venom nerve growth factor 1,9,9,4.434632661785838e-19,8.658092339677111e-19,inf
19,37,NAME:Venom nerve growth factor 2,8,8,4.872930215697375e-17,9.081369947436016e-17,inf
19,37,KW:Cleavage on pair of basic residues,32,884,1.0123140330385904e-10,1.8045597980253133e-10,4.156405911030728
19,37,NAME:Venom nerve growth factor 3,4,4,7.035233128447882e-09,1.2018523261098465e-08,inf
19,37,KW:Glycoprotein,24,684,3.833196392810337e-08,6.286442084208953e-08,3.998869335278563
19,37,LINEAGE:Elapidae > Notechinae > Tropidechis,5,25,2.932235382167617e-06,4.623909641110473e-06,27.13558070866142
19,37,LINEAGE:Elapidae > Notechinae > Demansia,3,20,0.0007804955919388279,0.001185197009981183,19.117415925112677
19,37,LINEAGE:Elapidae > Hydrophiinae > Pseudechis,4,57,0.0018896924640717792,0.0027670496795336764,8.181369547874807
19,37,LINEAGE:Elapidae > Hydrophiinae > Notechis,3,28,0.0021238505707415513,0.00300268528966909,12.998899803536347
19,37,LINEAGE:Elapidae > Notechinae > Hoplocephalus,2,13,0.006129809032535462,0.008377405677798466,19.67847265590151
19,37,LINEAGE:Elapidae > Hydrophiinae > Oxyuranus,3,69,0.025770014671621162,0.03408292263020864,4.921994999106984
20,36,GO:GO:0042151||C:nematocyst,36,322,3.067921523674723e-34,1.1351309637596475e-32,22.372960372960375
20,36,KW:Nematocyst,35,321,6.1291281529125496e-33,1.1338887082888216e-31,21.716519011535087
20,36,LINEAGE:Actiniaria > Actiniidae > Anemonia,16,70,3.337576927894361e-21,4.116344877736378e-20,51.12798289709366
20,36,KW:Voltage-gated potassium channel impairing toxin,28,495,7.119323580589404e-19,6.5853743120451985e-18,10.504039245190524
20,36,GO:GO:0015459||F:potassium channel regulator activity,28,582,4.632090591627785e-17,3.427747037804561e-16,8.847497316811396
20,36,GO:GO:0008200||F:ion channel inhibitor activity,35,997,9.629462032367574e-17,5.938168253293337e-16,6.416721259968848
20,36,KW:Potassium channel impairing toxin,28,659,1.065527139128966e-15,5.632072021110248e-15,7.762418146682154
20,36,GO:GO:0008217||P:regulation of blood pressure,15,178,3.078376755144337e-13,1.4237492492542557e-12,15.839114729659997
20,36,KW:Hypotensive agent,15,201,1.806519841792501e-12,7.426803794035838e-12,13.877625364284997
20,36,KW:Proton-gated sodium channel impairing toxin,6,26,8.602414746975434e-09,3.1828934563809104e-08,50.98755760368664
20,36,LINEAGE:Actiniaria > Actiniidae > Bunodosoma,6,30,2.1745466914672433e-08,7.314384325844363e-08,42.48809523809524
20,36,KW:Cleavage on pair of basic residues,22,884,2.626908151873435e-08,8.099633468276425e-08,4.413142846703327
20,36,LINEAGE:Actiniaria > Actiniidae > Anthopleura,5,26,4.187000175110657e-07,1.1916846652238023e-06,40.4038854805726
20,36,KW:Ion channel impairing toxin,34,2896,0.000152963907353669,0.00040426175514898235,2.055625661095239
20,36,LINEAGE:Actiniaria > Stichodactylidae > Radianthus,3,29,0.0006669414859780877,0.001645122332079283,19.51958362738179
20,36,GO:GO:0017080||F:sodium channel regulator activity,9,419,0.000982382556536075,0.0022717596619896735,3.7348577235772358
20,36,KW:Neurotoxin,33,3276,0.0024210064499612678,0.005269249332268642,1.7517315401219193
20,36,LINEAGE:Actiniaria > Stichodactylidae > Heteractis,2,16,0.003950812363712663,0.00812111430318714,24.132824427480916
21,31,GO:GO:0004869||F:cysteine-type endopeptidase inhibitor activity,22,24,2.4602615595508254e-54,8.364889302472807e-53,4016.157894736842
21,31,KW:Thiol protease inhibitor,20,22,2.7330295499634956e-49,4.646150234937943e-48,3627.1895424836603
21,31,GO:GO:0070062||C:extracellular exosome,17,17,5.612689084471988e-44,6.361047629068252e-43,inf
21,31,KW:Protease inhibitor,20,448,1.0970685926738414e-17,9.325083037727652e-17,16.88442978437481
21,31,GO:GO:0005615||C:extracellular space,12,433,8.42968959871294e-09,5.732188927124799e-08,10.037339062287245
21,31,GO:GO:0031982||C:vesicle,3,3,2.4885025052608196e-08,1.4101514196477977e-07,inf
21,31,KW:Target cell membrane,9,405,3.8047902799082433e-06,1.6170358689610033e-05,7.929308861485517
21,31,KW:Target membrane,9,405,3.8047902799082433e-06,1.6170358689610033e-05,7.929308861485517
21,31,KW:Membrane,9,412,4.36753423540728e-06,1.649957377820528e-05,7.791085784064313
21,31,GO:GO:0044218||C:other organism cell membrane,9,429,6.039641119186411e-06,2.0534779805233797e-05,7.474583145561064
21,31,GO:GO:0042742||P:defense response to bacterium,9,461,1.0700807012237524e-05,3.307522167418871e-05,6.943399123419224
21,31,KW:Antibiotic,9,500,2.0252037479730452e-05,5.7380772859236274e-05,6.389631666527463
21,31,GO:GO:0005737||C:cytoplasm,3,23,4.219476927433362e-05,0.00011035555040979563,51.535913312693495
21,31,KW:Antimicrobial,9,597,7.902320528418526e-05,0.00019191349854730708,5.330876199060065
21,31,LINEAGE:Elapidae > Hydrophiinae > Pseudonaja,3,38,0.0001945529394818604,0.0004409866628255503,29.445112781954887
21,31,KW:Signal,29,4864,0.0002699081207682851,0.0005735547566326058,2.1438869912499694
21,31,KW:Cleavage on pair of basic residues,9,884,0.0013365331006009937,0.0026730662012019873,3.5730365029292472
21,31,GO:GO:0050832||P:defense response to fungus,4,170,0.0016556667407235275,0.0031273705102555518,8.293646636234378
21,31,LINEAGE:Cimicomorpha > Reduviidae > Platymeris,2,27,0.002859154887882301,0.005116382430947275,27.399753086419754
21,31,GO:GO:0045087||P:innate immune response,3,118,0.005180615764644743,0.008807046799896063,8.955094898371248
21,31,LINEAGE:Viperidae > Viperinae > Bitis,2,51,0.00991682076565001,0.016055805049147633,13.97644242882338
21,31,LINEAGE:Elapidae > Hydrophiinae > Pseudechis,2,57,0.012271463806791597,0.018964989519587014,12.451066217732885
21,31,KW:Fungicide,3,170,0.013973143521854066,0.020655951293175573,6.163790066924974
21,31,LINEAGE:Elapidae > Hydrophiinae > Oxyuranus,2,69,0.017628524290377343,0.023974793034913185,10.219918923899023
21,31,KW:Pharmaceutical,2,68,0.017150304644459956,0.023974793034913185,10.374859708193041
21,31,KW:Disulfide bond,30,6889,0.020279153961303843,0.026518893641705028,1.5387407745987713
21,31,LINEAGE:Viperidae > Crotalinae > Crotalus,3,204,0.02253281606051737,0.02736127664491395,5.119587819416847
21,31,KW:Reference proteome,3,204,0.02253281606051737,0.02736127664491395,5.119587819416847
21,31,LINEAGE:Elapidae > Elapinae > Naja,3,258,0.0408081836426726,0.047844077374167876,4.033472955745766
22,30,LINEAGE:Scolopendromorpha > Scolopendridae > Ethmostigmus,13,48,1.904999092469708e-24,2.095499001716679e-23,187.4903896103896
22,30,KW:Signal,30,4864,1.436481279672333e-07,7.900647038197832e-07,3.24832722240452
22,30,LINEAGE:Scolopendromorpha > Scolopendridae > Scolopendra,6,137,5.152536785947793e-07,1.8892634881808576e-06,22.38746342939772
22,30,LINEAGE:Scorpionidae > Urodacinae > Urodacus,3,14,3.2392484991271444e-06,8.907933372599646e-06,131.7106719367589
22,30,KW:Disulfide bond,30,6889,0.00012439373485021278,0.0002736662166704681,2.245684897121972
22,30,GO:GO:0005576||C:extracellular region,30,7669,0.0007444829392303622,0.0013648853885889975,2.001293595156305
22,30,KW:Secreted,30,8108,0.0017662120344198297,0.002775476054088304,1.8845017239549857
22,30,KW:Toxin,25,7092,0.007754454622751803,0.009477666761141092,1.7691246421612914
22,30,GO:GO:0090729||F:toxin activity,25,7076,0.007547480828929215,0.009477666761141092,1.7734118455647316
23,29,GO:GO:0019870||F:potassium channel inhibitor activity,28,65,9.872558350564617e-52,1.2834325855734002e-50,233.11261261261262
23,29,LINEAGE:Buthoidea > Buthidae > Centruroides,29,176,1.4934298315996526e-39,9.707293905397741e-39,60.87895325261024
23,29,KW:Voltage-gated potassium channel impairing toxin,29,495,2.8975741356987767e-26,1.2556154588028032e-25,19.149007137135822
23,29,KW:Potassium channel impairing toxin,29,659,8.606987897807011e-23,2.7972710667872783e-22,14.143157801653624
23,29,KW:Knottin,28,1369,1.3750957639942533e-13,3.575248986385058e-13,6.356259839257602
23,29,KW:Ion channel impairing toxin,29,2896,5.403102925372982e-07,1.1706723004974794e-06,3.0448150260431595
23,29,KW:Neurotoxin,29,3276,5.907302189270509e-06,1.0970704065788088e-05,2.6790231908948736
24,28,LINEAGE:Conoidea > Conidae > Californiconus,28,158,1.2700629166426042e-41,1.9050943749639065e-40,82.06153846153846
24,28,KW:Bromination,19,52,1.9791645274418477e-35,1.4843733955813859e-34,212.9688888888889
24,28,KW:Hydroxylation,19,391,1.0215388279417192e-17,5.1076941397085955e-17,18.834686379928314
24,28,KW:Neurotoxin,28,3276,3.751162498580407e-07,1.3872970676553503e-06,3.1921139945491173
24,28,GO:GO:0099106||F:ion channel regulator activity,13,767,4.624323558851168e-07,1.3872970676553503e-06,6.211798512508452
24,28,KW:Ion channel impairing toxin,19,2896,0.0008124197833389932,0.002031049458347483,2.3802062333449197
24,28,KW:Gamma-carboxyglutamic acid,3,146,0.008758705909132703,0.01876865551957008,7.359785783836417
24,28,GO:GO:0008200||F:ion channel inhibitor activity,7,997,0.02600347189658064,0.0487565098060887,2.4931267806267807
25,28,LINEAGE:Conidae > Conus > Lautoconus,8,53,6.63264659050108e-13,9.94896988575162e-12,78.00720245937637
25,28,LINEAGE:Conidae > Conus > Elisaconus,6,49,2.014987545030382e-09,1.5112406587727866e-08,60.74746922024624
25,28,LINEAGE:Conoidea > Conidae > Conus,7,151,8.311271567206111e-08,4.1556357836030553e-07,21.227170822397202
25,28,LINEAGE:Conidae > Conus > Tesselliconus,4,37,1.8350102696855028e-06,6.881288511320636e-06,52.36457964862634
25,28,KW:Signal,27,4864,3.552445129998389e-05,0.00010657335389995167,2.5338814586282026
25,28,KW:Neurotoxin,20,3276,0.00011007653617476025,0.0002751913404369006,2.74763730157921
25,28,KW:Amidation,10,1339,0.0013906939970087639,0.00298005856501878,3.2894756564412027
25,28,KW:Toxin,28,7092,0.005084729859857645,0.007794662636926361,1.7691468316653625
25,28,KW:Cleavage on pair of basic residues,7,884,0.005196441757950907,0.007794662636926361,3.462385189308577
25,28,GO:GO:0090729||F:toxin activity,28,7076,0.00493416004293925,0.007794662636926361,1.7734358634598804
25,28,GO:GO:0005576||C:extracellular region,28,7669,0.013731098038564121,0.018724224598041985,1.626477445764969
25,28,KW:Secreted,28,8108,0.02626161776980964,0.032827022212262046,1.531579059193473
25,28,GO:GO:0008200||F:ion channel inhibitor activity,6,997,0.031195773980488437,0.0359951238236405,2.613355493559684
26,27,LINEAGE:Entelegynae incertae sedis > Zodariidae > Lachesana,27,38,3.6647449865749474e-59,7.329489973149894e-58,805.6718665949435
26,27,KW:Antibiotic,24,500,1.4865532035324748e-20,1.4865532035324747e-19,16.3353951551295
26,27,KW:Antimicrobial,24,597,8.631138507382515e-19,5.7540923382550105e-18,13.558152032058468
26,27,KW:Hemolysis,20,455,1.3070833796925927e-16,6.535416898462963e-16,14.72863568215892
26,27,GO:GO:0050829||P:defense response to Gram-negative bacterium,8,26,1.8355460695908153e-14,7.342184278363261e-14,138.11017740429506
26,27,GO:GO:0050830||P:defense response to Gram-positive bacterium,8,29,4.9999370390093366e-14,1.6666456796697788e-13,118.37695078031213
26,27,KW:Cytolysis,20,658,1.309482982373601e-13,3.74137994963886e-13,10.023806278678842
26,27,GO:GO:0042742||P:defense response to bacterium,16,461,5.254236031338026e-12,1.3135590078345064e-11,11.385080969704774
26,27,GO:GO:0031640||P:killing of cells of another organism,18,716,4.903255320612818e-11,1.0896122934695151e-10,8.193958861465035
26,27,GO:GO:0051838||P:cytolysis by host of symbiont cells,4,4,1.1369465840269533e-10,2.2738931680539065e-10,inf
26,27,GO:GO:0050832||P:defense response to fungus,6,170,2.3266275524024098e-05,3.87771258733735e-05,11.290610775188531
26,27,KW:Fungicide,6,170,2.3266275524024098e-05,3.87771258733735e-05,11.290610775188531
26,27,KW:Signal,25,4864,0.018970791896905682,0.0291858336875472,1.612450311804821
27,26,KW:D-amino acid,26,77,1.1395344278613721e-45,3.190696398011842e-44,170.8258989396363
27,26,KW:Hydroxylation,20,391,4.618494886730062e-18,6.465892841422087e-17,17.690898765866574
27,26,GO:GO:0008200||F:ion channel inhibitor activity,24,997,4.376277444734306e-14,4.0845256150853524e-13,8.147181096821384
27,26,KW:Amidation,26,1339,5.001488522110058e-13,3.501041965477041e-12,6.559779845053992
27,26,KW:Neurotoxin,26,3276,2.7121159367695954e-05,0.00015187849245909733,2.603335347432024
27,26,KW:Ion channel impairing toxin,23,2896,7.816665784786505e-05,0.00036477773662337026,2.5907843206729595
27,26,LINEAGE:Conidae > Conus > Cylinder,4,152,0.0015307981000736584,0.006123192400294634,8.48441926345609
27,26,LINEAGE:Conidae > Conus > Dendroconus,2,30,0.004204123187398246,0.013079494360794542,22.32092555331992
27,26,LINEAGE:Conidae > Conus > Virgiconus,2,30,0.004204123187398246,0.013079494360794542,22.32092555331992
27,26,KW:Signal,26,4864,0.008270619245831928,0.023157733888329396,1.7230472755339463
27,26,LINEAGE:Conidae > Conus > Lividoconus,2,51,0.01178906053651781,0.025945087495748385,12.752400114975568
27,26,LINEAGE:Conoidea > Conidae > Conus,3,151,0.012972543747874193,0.025945087495748385,6.345338983050848
27,26,LINEAGE:Conidae > Conus > Elisaconus,2,49,0.010919478363193803,0.025945087495748385,13.295295175307162
27,26,KW:Bromination,2,52,0.012234891620515699,0.025945087495748385,12.497239436619719
28,26,GO:GO:0006006||P:glucose metabolic process,25,25,2.7746367263729815e-62,3.0521003990102794e-61,inf
28,26,KW:Glucose metabolism,25,25,2.7746367263729815e-62,3.0521003990102794e-61,inf
28,26,KW:Carbohydrate metabolism,25,26,7.190932477042975e-61,5.273350483164849e-60,7474.595687331536
28,26,KW:Hormone,25,27,9.676642713506096e-60,5.322153492428353e-59,3737.264150943396
28,26,GO:GO:0005179||F:hormone activity,26,112,1.4185978496080011e-39,6.241830538275205e-39,90.56530483972344
28,26,KW:Gamma-carboxyglutamic acid,25,146,1.760648746316698e-34,6.455712069827893e-34,61.706689536878216
28,26,LINEAGE:Conidae > Conus > Gastridium,11,47,1.559683737099829e-17,4.90186317374232e-17,88.00634920634921
